name,description,styleUrl,icon-opacity,icon-color,icon-scale,icon,Código_CNES,Cod_IBGE,Município,Região_da,CRS,Logradouro,Número_do,Bairro,Latitude,Longitude,M_IPH_UFRGS,address,icon-offset,icon-offset-units,latlong,unnamed (1),UF,BR,Km,Data/Hora inicial,Data/Hora final,Causador,Amplitude,Tipo de prejuízo,Nome do município,Lideranças/Outras informações,informacao,latitude,longitude,situacao,COORDENADAS,BRBM,MUNICÍPIO,SITUAÇÃO,INFORMAÇÕES,OK BRBM,CAMINHÕES,VEÍCULO DE EMERGÊNCIA,VEICULOS LEVES,/,AJUDA HUMANITÁRIA
ASSOCIACAO HOSPITALAR SANTA TERESA,"{""@type"":""html"",""value"":""Código_CNES: 2259931<br>Cod_IBGE: 4309506<br>Município: Guarani das Missões<br>Região_da: 11<br>CRS: 12 CRS<br>Logradouro: RUA COMANDAI<br>Número_do: 889<br>Bairro: CENTRO<br>Latitude: -28.148176<br>Longitude: -54.560442<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2259931.0,4309506.0,Guarani das Missões,11.0,12 CRS,RUA COMANDAI,889.0,CENTRO,-28.148176,-54.560442,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOSPITAL DE CARIDADE SANTO ANTONIO,"{""@type"":""html"",""value"":""Código_CNES: 2259974<br>Cod_IBGE: 4316303<br>Município: Roque Gonzales<br>Região_da: 11<br>CRS: 12 CRS<br>Logradouro: RUA MONSENHOR WOLSKI<br>Número_do: 117<br>Bairro: CENTRO<br>Latitude: -28.129604<br>Longitude: -55.026366<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2259974.0,4316303.0,Roque Gonzales,11.0,12 CRS,RUA MONSENHOR WOLSKI,117.0,CENTRO,-28.129604,-55.026366,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOSPITAL SANTO ANTONIO,"{""@type"":""html"",""value"":""Código_CNES: 2246740<br>Cod_IBGE: 4320909<br>Município: Tapejara<br>Região_da: 18<br>CRS: 06 CRS<br>Logradouro: RUA TRANQUILO BASSO<br>Número_do: 270<br>Bairro: CENTRO<br>Latitude: -28.066843<br>Longitude: -52.014492<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246740.0,4320909.0,Tapejara,18.0,06 CRS,RUA TRANQUILO BASSO,270.0,CENTRO,-28.066843,-52.014492,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOCIEDADE BENEFICENTE SAO JOSE,"{""@type"":""html"",""value"":""Código_CNES: 2235307<br>Cod_IBGE: 4305306<br>Município: Chapada<br>Região_da: 20<br>CRS: 15 CRS<br>Logradouro: RUA DUQUE DE CAXIAS<br>Número_do: 368<br>Bairro: CENTRO<br>Latitude: -28.054919<br>Longitude: -53.065756<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2235307.0,4305306.0,Chapada,20.0,15 CRS,RUA DUQUE DE CAXIAS,368.0,CENTRO,-28.054919,-53.065756,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO DE LITERATURA E BENEFICENCIA,"{""@type"":""html"",""value"":""Código_CNES: 2260069<br>Cod_IBGE: 4309001<br>Município: Girua<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: AV PRESIDENTE VARGAS<br>Número_do: 867<br>Bairro: CENTRO<br>Latitude: -28.030681<br>Longitude: -54.345701<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2260069.0,4309001.0,Girua,14.0,14 CRS,AV PRESIDENTE VARGAS,867.0,CENTRO,-28.030681,-54.345701,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO FRANCISCANA DE ASSISTENCIA A SAUDE,"{""@type"":""html"",""value"":""Código_CNES: 2250713<br>Cod_IBGE: 4319307<br>Município: Sao Paulo das Missões<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: RUA INDEPENDENCIA<br>Número_do: 265<br>Bairro: CENTRO<br>Latitude: -28.021473<br>Longitude: -54.934776<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2250713.0,4319307.0,Sao Paulo das Missões,14.0,14 CRS,RUA INDEPENDENCIA,265.0,CENTRO,-28.021473,-54.934776,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOC ASSIST CULT E HOSP PE BENEDITO MEISTER C MISSOES,"{""@type"":""html"",""value"":""Código_CNES: 2250802<br>Cod_IBGE: 4303707<br>Município: Campina das Missões<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: RUA SANTA MARIA<br>Número_do: 744<br>Bairro: CENTRO<br>Latitude: -27.990951<br>Longitude: -54.838916<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2250802.0,4303707.0,Campina das Missões,14.0,14 CRS,RUA SANTA MARIA,744.0,CENTRO,-27.990951,-54.838916,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOSPITAL SAO JOSE,"{""@type"":""html"",""value"":""Código_CNES: 2246805<br>Cod_IBGE: 4320503<br>Município: Sertao<br>Região_da: 17<br>CRS: 06 CRS<br>Logradouro: AV GEN ERNESTO DORNELES<br>Número_do: 1041<br>Bairro: CENTRO<br>Latitude: -27.988196<br>Longitude: -52.25962<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246805.0,4320503.0,Sertao,17.0,06 CRS,AV GEN ERNESTO DORNELES,1041.0,CENTRO,-27.988196,-52.25962,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOSPITAL BENEFICENTE SAO JOAO,"{""@type"":""html"",""value"":""Código_CNES: 2246767<br>Cod_IBGE: 4316600<br>Município: Sananduva<br>Região_da: 18<br>CRS: 06 CRS<br>Logradouro: AV SALZANO DA CUNHA<br>Número_do: 9<br>Bairro: CENTRO<br>Latitude: -27.950941<br>Longitude: -51.814621<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246767.0,4316600.0,Sananduva,18.0,06 CRS,AV SALZANO DA CUNHA,9.0,CENTRO,-27.950941,-51.814621,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO HOSPITALAR SANTO AFONSO,"{""@type"":""html"",""value"":""Código_CNES: 2250675<br>Cod_IBGE: 4304309<br>Município: Candido Godoi<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: RUA JOAO MAGALHAES<br>Número_do: 146<br>Bairro: CENTRO<br>Latitude: -27.948539<br>Longitude: -54.754491<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2250675.0,4304309.0,Candido Godoi,14.0,14 CRS,RUA JOAO MAGALHAES,146.0,CENTRO,-27.948539,-54.754491,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOSPITAL COMUNITARIO SARANDI,"{""@type"":""html"",""value"":""Código_CNES: 2235404<br>Cod_IBGE: 4320107<br>Município: Sarandi<br>Região_da: 20<br>CRS: 15 CRS<br>Logradouro: COSMO FAVRETTO<br>Número_do: 676<br>Bairro: CENTRO<br>Latitude: -27.941057<br>Longitude: -52.927805<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2235404.0,4320107.0,Sarandi,20.0,15 CRS,COSMO FAVRETTO,676.0,CENTRO,-27.941057,-52.927805,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOCIEDADE HOSPITALAR BENEFICENTE CHIAPETTA,"{""@type"":""html"",""value"":""Código_CNES: 2261103<br>Cod_IBGE: 4305405<br>Município: Chiapetta<br>Região_da: 13<br>CRS: 17 CRS<br>Logradouro: RUA TOMAZIO DE CARVALHO<br>Número_do: 977<br>Bairro: CENTRO<br>Latitude: -27.921145<br>Longitude: -53.941262<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2261103.0,4305405.0,Chiapetta,13.0,17 CRS,RUA TOMAZIO DE CARVALHO,977.0,CENTRO,-27.921145,-53.941262,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOSPITAL SANTO ANTONIO LTDA,"{""@type"":""html"",""value"":""Código_CNES: 2249626<br>Cod_IBGE: 4307559<br>Município: Estacao<br>Região_da: 16<br>CRS: 11 CRS<br>Logradouro: RUA LIDO TAGLIARI<br>Número_do: 931<br>Bairro: CENTRO<br>Latitude: -27.913072<br>Longitude: -52.257231<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2249626.0,4307559.0,Estacao,16.0,11 CRS,RUA LIDO TAGLIARI,931.0,CENTRO,-27.913072,-52.257231,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO HOSPITAL DE CARIDADE NOSSA SENHORA DOS NAVEGANTES,"{""@type"":""html"",""value"":""Código_CNES: 2259982<br>Cod_IBGE: 4315107<br>Município: Porto Xavier<br>Região_da: 11<br>CRS: 12 CRS<br>Logradouro: RUA OSVALDO CRUZ<br>Número_do: 555<br>Bairro: CENTRO<br>Latitude: -27.903222<br>Longitude: -55.139528<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2259982.0,4315107.0,Porto Xavier,11.0,12 CRS,RUA OSVALDO CRUZ,555.0,CENTRO,-27.903222,-55.139528,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO DO HOSPITAL DE CARIDADE DE PALMEIRA DAS MISSOES,"{""@type"":""html"",""value"":""Código_CNES: 2235323<br>Cod_IBGE: 4313706<br>Município: Palmeira das Missões<br>Região_da: 20<br>CRS: 15 CRS<br>Logradouro: RUA MARECHAL DEODORO<br>Número_do: 251<br>Bairro: CENTRO<br>Latitude: -27.900165<br>Longitude: -53.317257<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2235323.0,4313706.0,Palmeira das Missões,20.0,15 CRS,RUA MARECHAL DEODORO,251.0,CENTRO,-27.900165,-53.317257,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOSPITAL SAO ROQUE DE GETULIO VARGAS,"{""@type"":""html"",""value"":""Código_CNES: 2249510<br>Cod_IBGE: 4308904<br>Município: Getúlio Vargas<br>Região_da: 16<br>CRS: 11 CRS<br>Logradouro: RUA JACOB GREMMELAMIER<br>Número_do: 212<br>Bairro: CENTRO<br>Latitude: -27.884086<br>Longitude: -52.223151<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2249510.0,4308904.0,Getúlio Vargas,16.0,11 CRS,RUA JACOB GREMMELAMIER,212.0,CENTRO,-27.884086,-52.223151,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO BENEFICENTE DOM BOSCO,"{""@type"":""html"",""value"":""Código_CNES: 3017060<br>Cod_IBGE: 4317202<br>Município: Santa Rosa<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: RUA SANTA ROSA<br>Número_do: 980<br>Bairro: CENTRO<br>Latitude: -27.87191<br>Longitude: -54.476292<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,3017060.0,4317202.0,Santa Rosa,14.0,14 CRS,RUA SANTA ROSA,980.0,CENTRO,-27.87191,-54.476292,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO HOSPITAL CARIDADE SANTA ROSA,"{""@type"":""html"",""value"":""Código_CNES: 2254611<br>Cod_IBGE: 4317202<br>Município: Santa Rosa<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: RUA DR FRANCISCO TIMM<br>Número_do: 656<br>Bairro: CENTRO<br>Latitude: -27.866829<br>Longitude: -54.485054<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2254611.0,4317202.0,Santa Rosa,14.0,14 CRS,RUA DR FRANCISCO TIMM,656.0,CENTRO,-27.866829,-54.485054,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOCIEDADE HOSPITAL SAO JOSE,"{""@type"":""html"",""value"":""Código_CNES: 2250810<br>Cod_IBGE: 4315008<br>Município: Porto Lucena<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: AVN ALMIRANTE GUILHOBEL<br>Número_do: 87<br>Bairro: CENTRO<br>Latitude: -27.857193<br>Longitude: -55.011288<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2250810.0,4315008.0,Porto Lucena,14.0,14 CRS,AVN ALMIRANTE GUILHOBEL,87.0,CENTRO,-27.857193,-55.011288,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO HOSPITALAR BOM PASTOR,"{""@type"":""html"",""value"":""Código_CNES: 2261065<br>Cod_IBGE: 4317806<br>Município: Santo Augusto<br>Região_da: 13<br>CRS: 17 CRS<br>Logradouro: RUA INDEPENDENCIA<br>Número_do: 73<br>Bairro: CENTRO<br>Latitude: -27.853703<br>Longitude: -53.775893<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2261065.0,4317806.0,Santo Augusto,13.0,17 CRS,RUA INDEPENDENCIA,73.0,CENTRO,-27.853703,-53.775893,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOCIEDADE HOSPITALAR BENEFICENTE PE EUGENIO MEDICHESCHI,"{""@type"":""html"",""value"":""Código_CNES: 2235447<br>Cod_IBGE: 4316204<br>Município: Rondinha<br>Região_da: 20<br>CRS: 15 CRS<br>Logradouro: ESTRADA GERAL CACHOEIRA BRANCA KM 01<br>Número_do: 174<br>Bairro: CENTRO<br>Latitude: -27.825389<br>Longitude: -52.913507<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2235447.0,4316204.0,Rondinha,20.0,15 CRS,ESTRADA GERAL CACHOEIRA BRANCA KM 01,174.0,CENTRO,-27.825389,-52.913507,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOSPITAL DE CARIDADE DE SANTO CRISTO,"{""@type"":""html"",""value"":""Código_CNES: 2250829<br>Cod_IBGE: 4317905<br>Município: Santo Cristo<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: RUA AMANDAU<br>Número_do: 157<br>Bairro: CENTRO<br>Latitude: -27.823102<br>Longitude: -54.66591<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2250829.0,4317905.0,Santo Cristo,14.0,14 CRS,RUA AMANDAU,157.0,CENTRO,-27.823102,-54.66591,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO DOS TRABALHADORES DE RONDA ALTA,"{""@type"":""html"",""value"":""Código_CNES: 2235412<br>Cod_IBGE: 4316105<br>Município: Ronda Alta<br>Região_da: 20<br>CRS: 15 CRS<br>Logradouro: RUA JULIO DE CASTILHOS<br>Número_do: 223<br>Bairro: CENTRO<br>Latitude: -27.784142<br>Longitude: -52.80317<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2235412.0,4316105.0,Ronda Alta,20.0,15 CRS,RUA JULIO DE CASTILHOS,223.0,CENTRO,-27.784142,-52.80317,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO HOSPITALAR DE RONDA ALTA,"{""@type"":""html"",""value"":""Código_CNES: 2235420<br>Cod_IBGE: 4316105<br>Município: Ronda Alta<br>Região_da: 20<br>CRS: 15 CRS<br>Logradouro: TRAVESSA SAO JORGE<br>Número_do: 38<br>Bairro: CENTRO<br>Latitude: -27.782808<br>Longitude: -52.801821<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2235420.0,4316105.0,Ronda Alta,20.0,15 CRS,TRAVESSA SAO JORGE,38.0,CENTRO,-27.782808,-52.801821,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO DE LITERATURA E BENEFICENCIA,"{""@type"":""html"",""value"":""Código_CNES: 2250837<br>Cod_IBGE: 4321808<br>Município: Três de Maio<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: RUA OSVALDO CRUZ<br>Número_do: 381<br>Bairro: CENTRO<br>Latitude: -27.780406<br>Longitude: -54.236851<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2250837.0,4321808.0,Três de Maio,14.0,14 CRS,RUA OSVALDO CRUZ,381.0,CENTRO,-27.780406,-54.236851,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FUNDACAO ARAUCARIA,"{""@type"":""html"",""value"":""Código_CNES: 2246791<br>Cod_IBGE: 4318606<br>Município: Sao Jose do Ouro<br>Região_da: 18<br>CRS: 06 CRS<br>Logradouro: AV MARECHAL FLORIANO<br>Número_do: 801<br>Bairro: CENTRO<br>Latitude: -27.773142<br>Longitude: -51.60128<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2246791.0,4318606.0,Sao Jose do Ouro,18.0,06 CRS,AV MARECHAL FLORIANO,801.0,CENTRO,-27.773142,-51.60128,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTRO DE ASSISTENCIA MEDICO SOCIAL,"{""@type"":""html"",""value"":""Código_CNES: 5729297<br>Cod_IBGE: 4322301<br>Município: Tuparendi<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: AV URUGUAI<br>Número_do: 2110<br>Bairro: CENTRO<br>Latitude: -27.760477<br>Longitude: -54.480586<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,5729297.0,4322301.0,Tuparendi,14.0,14 CRS,AV URUGUAI,2110.0,CENTRO,-27.760477,-54.480586,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO HOSPITALAR COMUNITARIA REGIONAL DE SAUDE,"{""@type"":""html"",""value"":""Código_CNES: 3378691<br>Cod_IBGE: 4305801<br>Município: Constantina<br>Região_da: 20<br>CRS: 15 CRS<br>Logradouro: RUA NEREU RAMOS<br>Número_do: 1005<br>Bairro: CENTRO<br>Latitude: -27.735845<br>Longitude: -52.990757<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,3378691.0,4305801.0,Constantina,20.0,15 CRS,RUA NEREU RAMOS,1005.0,CENTRO,-27.735845,-52.990757,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PREFEITURA MUNICIPAL DE CAMPINAS DO SUL,"{""@type"":""html"",""value"":""Código_CNES: 2249529<br>Cod_IBGE: 4303806<br>Município: Campinas do Sul<br>Região_da: 16<br>CRS: 11 CRS<br>Logradouro: R ATILIO GUSBERTI<br>Número_do: 771<br>Bairro: CENTRO<br>Latitude: -27.717757<br>Longitude: -52.62033<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2249529.0,4303806.0,Campinas do Sul,16.0,11 CRS,R ATILIO GUSBERTI,771.0,CENTRO,-27.717757,-52.62033,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOC HOSP SANTO ANTONIO DE PADUA,"{""@type"":""html"",""value"":""Código_CNES: 2235382<br>Cod_IBGE: 4305900<br>Município: Coronel Bicaco<br>Região_da: 20<br>CRS: 15 CRS<br>Logradouro: RUA FRANCISCO GOBBI<br>Número_do: 510<br>Bairro: CENTRO<br>Latitude: -27.715877<br>Longitude: -53.702126<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2235382.0,4305900.0,Coronel Bicaco,20.0,15 CRS,RUA FRANCISCO GOBBI,510.0,CENTRO,-27.715877,-53.702126,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOCIEDADE CULTURAL SAO GREGORIO,"{""@type"":""html"",""value"":""Código_CNES: 2707608<br>Cod_IBGE: 4319109<br>Município: Sao Martinho<br>Região_da: 13<br>CRS: 17 CRS<br>Logradouro: AV GETULIO VARGAS<br>Número_do: 690<br>Bairro: CENTRO<br>Latitude: -27.708065<br>Longitude: -53.964652<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2707608.0,4319109.0,Sao Martinho,13.0,17 CRS,AV GETULIO VARGAS,690.0,CENTRO,-27.708065,-53.964652,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOSPITAL SANTA TEREZINHA,"{""@type"":""html"",""value"":""Código_CNES: 2247046<br>Cod_IBGE: 4313607<br>Município: Paim Filho<br>Região_da: 18<br>CRS: 06 CRS<br>Logradouro: RUA DR MILTON MICHELIN<br>Número_do: 39<br>Bairro: CENTRO<br>Latitude: -27.707893<br>Longitude: -51.763246<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2247046.0,4313607.0,Paim Filho,18.0,06 CRS,RUA DR MILTON MICHELIN,39.0,CENTRO,-27.707893,-51.763246,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO HOSPITALAR DE CARIDADE DE CAMPO NOVO,"{""@type"":""html"",""value"":""Código_CNES: 2261154<br>Cod_IBGE: 4304002<br>Município: Campo Novo<br>Região_da: 13<br>CRS: 17 CRS<br>Logradouro: RUA HERMOGINES PAHIS<br>Número_do: 105<br>Bairro: CENTRO<br>Latitude: -27.683501<br>Longitude: -53.808175<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2261154.0,4304002.0,Campo Novo,13.0,17 CRS,RUA HERMOGINES PAHIS,105.0,CENTRO,-27.683501,-53.808175,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO HOSPITALAR BOA VISTA,"{""@type"":""html"",""value"":""Código_CNES: 2250705<br>Cod_IBGE: 4302204<br>Município: Boa Vista do Burica<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: AV SAO JOSE<br>Número_do: 866<br>Bairro: CENTRO<br>Latitude: -27.670592<br>Longitude: -54.11028<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2250705.0,4302204.0,Boa Vista do Burica,14.0,14 CRS,AV SAO JOSE,866.0,CENTRO,-27.670592,-54.11028,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSOCIACAO HOSPITALAR TUCUNDUVA E NOVO MACHADO,"{""@type"":""html"",""value"":""Código_CNES: 5050170<br>Cod_IBGE: 4322103<br>Município: Tucunduva<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: RUA SAO LUIZ<br>Número_do: 96<br>Bairro: CENTRO<br>Latitude: -27.659532<br>Longitude: -54.443542<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,5050170.0,4322103.0,Tucunduva,14.0,14 CRS,RUA SAO LUIZ,96.0,CENTRO,-27.659532,-54.443542,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOC HOSPITAL DE CARIDADE DE ALECRIM,"{""@type"":""html"",""value"":""Código_CNES: 2707993<br>Cod_IBGE: 4300307<br>Município: Alecrim<br>Região_da: 14<br>CRS: 14 CRS<br>Logradouro: RUA OSVALDO CRUZ<br>Número_do: 215<br>Bairro: CENTRO<br>Latitude: -27.656469<br>Longitude: -54.764369<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2707993.0,4300307.0,Alecrim,14.0,14 CRS,RUA OSVALDO CRUZ,215.0,CENTRO,-27.656469,-54.764369,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOCIEDADE COOPERATIVA SERVICOS MEDICOS LTDA UNIMED,"{""@type"":""html"",""value"":""Código_CNES: 2249669<br>Cod_IBGE: 4307005<br>Município: Erechim<br>Região_da: 16<br>CRS: 11 CRS<br>Logradouro: RUA SERGIPE<br>Número_do: 44<br>Bairro: CENTRO<br>Latitude: -27.648044<br>Longitude: -52.267016<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2249669.0,4307005.0,Erechim,16.0,11 CRS,RUA SERGIPE,44.0,CENTRO,-27.648044,-52.267016,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOCIEDADE BENEFICENTE SAO JOSE,"{""@type"":""html"",""value"":""Código_CNES: 2247038<br>Cod_IBGE: 4312203<br>Município: Maximiliano de Almeida<br>Região_da: 18<br>CRS: 06 CRS<br>Logradouro: RUA VITORIO SETTI<br>Número_do: 195<br>Bairro: CENTRO<br>Latitude: -27.641966<br>Longitude: -51.800168<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2247038.0,4312203.0,Maximiliano de Almeida,18.0,06 CRS,RUA VITORIO SETTI,195.0,CENTRO,-27.641966,-51.800168,Nao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
