name,description,styleUrl,icon-opacity,icon-color,icon-scale,icon,Código_CNES,Cod_IBGE,Município,Região_da,CRS,Logradouro,Número_do,Bairro,Latitude,Longitude,M_IPH_UFRGS
FUNDACAO DE SAUDE DR JACOB BLESZ,"{""@type"":""html"",""value"":""Código_CNES: 2236354<br>Cod_IBGE: 4322707<br>Município: Vera Cruz<br>Região_da: 28<br>CRS: 13 CRS<br>Logradouro: RUA ROBERTO GRUENDLING<br>Número_do: 125<br>Bairro: CENTRO<br>Latitude: -29.716859<br>Longitude: -52.500549<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2236354.0,4322707.0,Vera Cruz,28.0,13 CRS,RUA ROBERTO GRUENDLING,125.0,CENTRO,-29.716859,-52.500549,Nao
HOSPITAL UNIVERSITARIO DE SANTA MARIA,"{""@type"":""html"",""value"":""Código_CNES: 2244306<br>Cod_IBGE: 4316907<br>Município: Santa Maria<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: AVN RORAIMA<br>Número_do: 0<br>Bairro: CAMOBI<br>Latitude: -29.713807<br>Longitude: -53.715518<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2244306.0,4316907.0,Santa Maria,1.0,04 CRS,AVN RORAIMA,0.0,CAMOBI,-29.713807,-53.715518,Nao
SECRETARIA DA SAUDE,"{""@type"":""html"",""value"":""Código_CNES: 9575936<br>Cod_IBGE: 4316907<br>Município: Santa Maria<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: RUA FLORIANOPOLIS<br>Número_do: 1041<br>Bairro: PINHEIRO MACHADO<br>Latitude: -29.705929<br>Longitude: -53.863242<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,9575936.0,4316907.0,Santa Maria,1.0,04 CRS,RUA FLORIANOPOLIS,1041.0,PINHEIRO MACHADO,-29.705929,-53.863242,Nao
BASE AEREA DE SANTA MARIA,"{""@type"":""html"",""value"":""Código_CNES: 2244365<br>Cod_IBGE: 4316907<br>Município: Santa Maria<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: RS 509 FAIXA DE CAMOBI KM 12<br>Número_do: 0<br>Bairro: CAMOBI<br>Latitude: -29.70463<br>Longitude: -53.694637<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2244365.0,4316907.0,Santa Maria,1.0,04 CRS,RS 509 FAIXA DE CAMOBI KM 12,0.0,CAMOBI,-29.70463,-53.694637,Nao
ASSOCIACAO FRANCISCANA DE ASSISTENCIA A SAUDE,"{""@type"":""html"",""value"":""Código_CNES: 2244292<br>Cod_IBGE: 4316907<br>Município: Santa Maria<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: RUA JOANA DARC<br>Número_do: 465<br>Bairro: N S DE LOURDES<br>Latitude: -29.69565<br>Longitude: -53.791378<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2244292.0,4316907.0,Santa Maria,1.0,04 CRS,RUA JOANA DARC,465.0,N S DE LOURDES,-29.69565,-53.791378,Nao
PREFEITURA MUNICIPAL DE SAO VICENTE DO SUL,"{""@type"":""html"",""value"":""Código_CNES: 2244136<br>Cod_IBGE: 4319802<br>Município: Sao Vicente do Sul<br>Região_da: 2<br>CRS: 04 CRS<br>Logradouro: RUA ANTONIO GOMES<br>Número_do: 386<br>Bairro: CENTRO<br>Latitude: -29.695094<br>Longitude: -54.671594<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2244136.0,4319802.0,Sao Vicente do Sul,2.0,04 CRS,RUA ANTONIO GOMES,386.0,CENTRO,-29.695094,-54.671594,Nao
CANS DIAGNOSTICOS LTDA,"{""@type"":""html"",""value"":""Código_CNES: 7093322<br>Cod_IBGE: 4316907<br>Município: Santa Maria<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: AV JOAO LUIZ POZZOBOM<br>Número_do: 1024<br>Bairro: KM03<br>Latitude: -29.6944441<br>Longitude: -53.7778016<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,7093322.0,4316907.0,Santa Maria,1.0,04 CRS,AV JOAO LUIZ POZZOBOM,1024.0,KM03,-29.6944441,-53.7778016,Nao
UNIMED VALE DO CAI SOC COOP DE SERV DE SAUDE LTDA,"{""@type"":""html"",""value"":""Código_CNES: 2227959<br>Cod_IBGE: 4312401<br>Município: Montenegro<br>Região_da: 8<br>CRS: 01 CRS<br>Logradouro: RUA JULIO RENNER<br>Número_do: 450<br>Bairro: TIMBAUVA<br>Latitude: -29.694046<br>Longitude: -51.480275<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2227959.0,4312401.0,Montenegro,8.0,01 CRS,RUA JULIO RENNER,450.0,TIMBAUVA,-29.694046,-51.480275,Nao
HOSPITAL DE CARIDADE DR ASTROGILDO DE AZEVEDO,"{""@type"":""html"",""value"":""Código_CNES: 2244276<br>Cod_IBGE: 4316907<br>Município: Santa Maria<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: AV PRESIDENTE VARGAS<br>Número_do: 2291<br>Bairro: CENTRO<br>Latitude: -29.692275<br>Longitude: -53.807235<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2244276.0,4316907.0,Santa Maria,1.0,04 CRS,AV PRESIDENTE VARGAS,2291.0,CENTRO,-29.692275,-53.807235,Nao
FUNDACAO HOSPITALAR EDUCACIONAL E SOCIAL DE PORTAO,"{""@type"":""html"",""value"":""Código_CNES: 2232170<br>Cod_IBGE: 4314803<br>Município: Portao<br>Região_da: 7<br>CRS: 01 CRS<br>Logradouro: SAO LEOPOLDO<br>Número_do: 996<br>Bairro: CENTRO<br>Latitude: -29.690121<br>Longitude: -51.243775<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2232170.0,4314803.0,Portao,7.0,01 CRS,SAO LEOPOLDO,996.0,CENTRO,-29.690121,-51.243775,Nao
UNIMED VALE DO SINOS COOPERATIVA DE ASSISTENCIA A SAUDE LT,"{""@type"":""html"",""value"":""Código_CNES: 533696<br>Cod_IBGE: 4313409<br>Município: Novo Hamburgo<br>Região_da: 7<br>CRS: 01 CRS<br>Logradouro: RUA VIDAL BRASIL<br>Número_do: 1671<br>Bairro: HAMBURGO VELHO<br>Latitude: -29.689<br>Longitude: -51.106954<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,533696.0,4313409.0,Novo Hamburgo,7.0,01 CRS,RUA VIDAL BRASIL,1671.0,HAMBURGO VELHO,-29.689,-51.106954,Nao
UNIMED VALE DOS SINOS SOCIEDADE COOP DE TRAB MED LTDA,"{""@type"":""html"",""value"":""Código_CNES: 3213943<br>Cod_IBGE: 4313409<br>Município: Novo Hamburgo<br>Região_da: 7<br>CRS: 01 CRS<br>Logradouro: RUA WALDEMAR GEIB<br>Número_do: 161<br>Bairro: CANUDOS<br>Latitude: -29.688652<br>Longitude: -51.107089<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,3213943.0,4313409.0,Novo Hamburgo,7.0,01 CRS,RUA WALDEMAR GEIB,161.0,CANUDOS,-29.688652,-51.107089,Nao
HOSPITAL DE CARIDADE SAO ROQUE,"{""@type"":""html"",""value"":""Código_CNES: 2232073<br>Cod_IBGE: 4303905<br>Município: Campo Bom<br>Região_da: 7<br>CRS: 01 CRS<br>Logradouro: RUA OSVALDO CRUZ<br>Número_do: 116<br>Bairro: BELA VISTA<br>Latitude: -29.68748<br>Longitude: -51.054845<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2232073.0,4303905.0,Campo Bom,7.0,01 CRS,RUA OSVALDO CRUZ,116.0,BELA VISTA,-29.68748,-51.054845,Nao
HOSPITAL DA BRIGADA MILITAR DE SANTA MARIA,"{""@type"":""html"",""value"":""Código_CNES: 2244144<br>Cod_IBGE: 4316907<br>Município: Santa Maria<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: RUA EUCLIDES DA CUNHA<br>Número_do: 1800<br>Bairro: N S DAS DORES<br>Latitude: -29.6873648<br>Longitude: -53.7922962<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2244144.0,4316907.0,Santa Maria,1.0,04 CRS,RUA EUCLIDES DA CUNHA,1800.0,N S DAS DORES,-29.6873648,-53.7922962,Nao
UNIMED SANTA MARIA RS COOP DE ASSISTENCIA A SAUDE LTDA,"{""@type"":""html"",""value"":""Código_CNES: 5433509<br>Cod_IBGE: 4316907<br>Município: Santa Maria<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: RUA VENANCIO AIRES<br>Número_do: 1078<br>Bairro: CENTRO<br>Latitude: -29.687203<br>Longitude: -53.815489<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,5433509.0,4316907.0,Santa Maria,1.0,04 CRS,RUA VENANCIO AIRES,1078.0,CENTRO,-29.687203,-53.815489,Nao
ASSOCIACAO ORDEM AUXILIADORA DE SENHORAS EVANGELICAS DE MONT,"{""@type"":""html"",""value"":""Código_CNES: 2257556<br>Cod_IBGE: 4312401<br>Município: Montenegro<br>Região_da: 8<br>CRS: 01 CRS<br>Logradouro: RUA ASSIS BRASIL<br>Número_do: 1621<br>Bairro: CENTRO<br>Latitude: -29.686648<br>Longitude: -51.463973<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2257556.0,4312401.0,Montenegro,8.0,01 CRS,RUA ASSIS BRASIL,1621.0,CENTRO,-29.686648,-51.463973,Nao
HOSPITAL DE GUARNICAO DE SANTA MARIA,"{""@type"":""html"",""value"":""Código_CNES: 2244268<br>Cod_IBGE: 4316907<br>Município: Santa Maria<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: RUA MAL HERMES<br>Número_do: 0<br>Bairro: PASSO DAREIA<br>Latitude: -29.6853098<br>Longitude: -53.8269661<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2244268.0,4316907.0,Santa Maria,1.0,04 CRS,RUA MAL HERMES,0.0,PASSO DAREIA,-29.6853098,-53.8269661,Nao
ASSOCIACAO CONGREGACAO DE SANTA CATARINA,"{""@type"":""html"",""value"":""Código_CNES: 2232057<br>Cod_IBGE: 4313409<br>Município: Novo Hamburgo<br>Região_da: 7<br>CRS: 01 CRS<br>Logradouro: AV DR MAURICIO CARDOSO<br>Número_do: 711<br>Bairro: HAMBURGO VELHO<br>Latitude: -29.678212<br>Longitude: -51.115548<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2232057.0,4313409.0,Novo Hamburgo,7.0,01 CRS,AV DR MAURICIO CARDOSO,711.0,HAMBURGO VELHO,-29.678212,-51.115548,Nao
INSTITUTO DE TRATAMENTO CARDIOVASCULAR LTDA,"{""@type"":""html"",""value"":""Código_CNES: 2231611<br>Cod_IBGE: 4313409<br>Município: Novo Hamburgo<br>Região_da: 7<br>CRS: 01 CRS<br>Logradouro: AVENIDA PEDRO ADAMS FILHO<br>Número_do: 6520<br>Bairro: OPERARIO<br>Latitude: -29.6755968<br>Longitude: -51.1324262<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2231611.0,4313409.0,Novo Hamburgo,7.0,01 CRS,AVENIDA PEDRO ADAMS FILHO,6520.0,OPERARIO,-29.6755968,-51.1324262,Nao
FUNDACAO DE SAUDE PUBLICA DE NOVO HAMBURGO FSNH,"{""@type"":""html"",""value"":""Código_CNES: 2232146<br>Cod_IBGE: 4313409<br>Município: Novo Hamburgo<br>Região_da: 7<br>CRS: 01 CRS<br>Logradouro: AVN PEDRO ADAMS FILHO<br>Número_do: 6520<br>Bairro: OPERARIO<br>Latitude: -29.675048<br>Longitude: -51.131987<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2232146.0,4313409.0,Novo Hamburgo,7.0,01 CRS,AVN PEDRO ADAMS FILHO,6520.0,OPERARIO,-29.675048,-51.131987,Nao
ASSOCIACAO FRANCISCANA DE ASSISTENCIA A SAUDE,"{""@type"":""html"",""value"":""Código_CNES: 5922216<br>Cod_IBGE: 4316907<br>Município: Santa Maria<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: RUA ARY LAGRANHA DOMINGUES<br>Número_do: 188<br>Bairro: PERPETUO SOCORRO<br>Latitude: -29.671871<br>Longitude: -53.807152<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,5922216.0,4316907.0,Santa Maria,1.0,04 CRS,RUA ARY LAGRANHA DOMINGUES,188.0,PERPETUO SOCORRO,-29.671871,-53.807152,Nao
HOSPITAL PARAISO SOCIEDADE ASSISTENCIAL E BENEFICENTE,"{""@type"":""html"",""value"":""Código_CNES: 2234467<br>Cod_IBGE: 4314027<br>Município: Paraiso do Sul<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: RUA THEODOR WURTH<br>Número_do: 208<br>Bairro: VILA PARAISO<br>Latitude: -29.67041<br>Longitude: -53.144041<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2234467.0,4314027.0,Paraiso do Sul,1.0,04 CRS,RUA THEODOR WURTH,208.0,VILA PARAISO,-29.67041,-53.144041,Nao
SOCIEDADE BENEFICENTE HOSPITAL CANDELARIA,"{""@type"":""html"",""value"":""Código_CNES: 2236362<br>Cod_IBGE: 4304200<br>Município: Candelaria<br>Região_da: 28<br>CRS: 13 CRS<br>Logradouro: AV MARECHAL DEODORO<br>Número_do: 1279<br>Bairro: CENTRO<br>Latitude: -29.666203<br>Longitude: -52.792305<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2236362.0,4304200.0,Candelaria,28.0,13 CRS,AV MARECHAL DEODORO,1279.0,CENTRO,-29.666203,-52.792305,Nao
FUNDACAO HOSPITALAR DE ROLANTE,"{""@type"":""html"",""value"":""Código_CNES: 2257564<br>Cod_IBGE: 4316006<br>Município: Rolante<br>Região_da: 6<br>CRS: 01 CRS<br>Logradouro: RUA CARLOS HUFF<br>Número_do: 150<br>Bairro: CENTRO<br>Latitude: -29.65307<br>Longitude: -50.575823<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2257564.0,4316006.0,Rolante,6.0,01 CRS,RUA CARLOS HUFF,150.0,CENTRO,-29.65307,-50.575823,Nao
ASSOCIACAO HOSPITAL AGUDO,"{""@type"":""html"",""value"":""Código_CNES: 2234386<br>Cod_IBGE: 4300109<br>Município: Agudo<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: AV EUCLIDES KLIEMANN<br>Número_do: 300<br>Bairro: CENTRO<br>Latitude: -29.649044<br>Longitude: -53.2412<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2234386.0,4300109.0,Agudo,1.0,04 CRS,AV EUCLIDES KLIEMANN,300.0,CENTRO,-29.649044,-53.2412,Nao
INSTITUTO DE SAUDE E EDUCACAO VIDA,"{""@type"":""html"",""value"":""Código_CNES: 2707632<br>Cod_IBGE: 4307609<br>Município: Estancia Velha<br>Região_da: 7<br>CRS: 01 CRS<br>Logradouro: R ADOLFO MATTES<br>Número_do: 236<br>Bairro: CENTRO<br>Latitude: -29.648523<br>Longitude: -51.174964<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2707632.0,4307609.0,Estancia Velha,7.0,01 CRS,R ADOLFO MATTES,236.0,CENTRO,-29.648523,-51.174964,Nao
ASSOCIACAO EDUCADORA SAO CARLOS AESC,"{""@type"":""html"",""value"":""Código_CNES: 2227932<br>Cod_IBGE: 4321204<br>Município: Taquara<br>Região_da: 6<br>CRS: 01 CRS<br>Logradouro: R EMILIO LUCIO ESTEVES<br>Número_do: 1042<br>Bairro: SAGRADA FAMILIA<br>Latitude: -29.644191<br>Longitude: -50.778406<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2227932.0,4321204.0,Taquara,6.0,01 CRS,R EMILIO LUCIO ESTEVES,1042.0,SAGRADA FAMILIA,-29.644191,-50.778406,Nao
SOCIEDADE BENEFICENTE SAPIRANGUENSE,"{""@type"":""html"",""value"":""Código_CNES: 2232154<br>Cod_IBGE: 4319901<br>Município: Sapiranga<br>Região_da: 7<br>CRS: 01 CRS<br>Logradouro: GETULIO VARGAS<br>Número_do: 527<br>Bairro: CENTRO<br>Latitude: -29.64065<br>Longitude: -51.006992<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2232154.0,4319901.0,Sapiranga,7.0,01 CRS,GETULIO VARGAS,527.0,CENTRO,-29.64065,-51.006992,Nao
ASSOCIACAO FILHAS DE SAO CAMILO,"{""@type"":""html"",""value"":""Código_CNES: 2227703<br>Cod_IBGE: 4315750<br>Município: Riozinho<br>Região_da: 6<br>CRS: 01 CRS<br>Logradouro: AV GUERINO PANDOLFO<br>Número_do: 460<br>Bairro: CENTRO<br>Latitude: -29.640637<br>Longitude: -50.458461<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2227703.0,4315750.0,Riozinho,6.0,01 CRS,AV GUERINO PANDOLFO,460.0,CENTRO,-29.640637,-50.458461,Nao
ASSOCIACAO BENEFICENTE DE PAROBE,"{""@type"":""html"",""value"":""Código_CNES: 2227762<br>Cod_IBGE: 4314050<br>Município: Parobe<br>Região_da: 6<br>CRS: 01 CRS<br>Logradouro: RUA THENO JOSE BERLITZ<br>Número_do: 50<br>Bairro: CENTRO<br>Latitude: -29.624916<br>Longitude: -50.838452<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2227762.0,4314050.0,Parobe,6.0,01 CRS,RUA THENO JOSE BERLITZ,50.0,CENTRO,-29.624916,-50.838452,Nao
HOSPITAL DR ROBERTO BINATTO,"{""@type"":""html"",""value"":""Código_CNES: 6364810<br>Cod_IBGE: 4318432<br>Município: Sao João do Polêsine<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: SAO JOAO DO POLESINE<br>Número_do: 123<br>Bairro: CENTRO<br>Latitude: -29.620251<br>Longitude: -53.445857<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,6364810.0,4318432.0,Sao João do Polêsine,1.0,04 CRS,SAO JOAO DO POLESINE,123.0,CENTRO,-29.620251,-53.445857,Nao
PREFEITURA MUNICIPAL DE SAO PEDRO DO SUL,"{""@type"":""html"",""value"":""Código_CNES: 2244314<br>Cod_IBGE: 4319406<br>Município: Sao Pedro do Sul<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: RUA DORVAL LAMPERT<br>Número_do: 980<br>Bairro: CENTRO<br>Latitude: -29.613579<br>Longitude: -54.185453<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2244314.0,4319406.0,Sao Pedro do Sul,1.0,04 CRS,RUA DORVAL LAMPERT,980.0,CENTRO,-29.613579,-54.185453,Nao
HOSPITAL SAO SEBASTIAO MARTIR,"{""@type"":""html"",""value"":""Código_CNES: 2236370<br>Cod_IBGE: 4322608<br>Município: Venancio Aires<br>Região_da: 28<br>CRS: 13 CRS<br>Logradouro: RUA TIRADENTES<br>Número_do: 834<br>Bairro: CENTRO<br>Latitude: -29.607657<br>Longitude: -52.191095<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2236370.0,4322608.0,Venancio Aires,28.0,13 CRS,RUA TIRADENTES,834.0,CENTRO,-29.607657,-52.191095,Nao
HOSPITAL BENEFICENTE VALE DO SOL HBVS,"{""@type"":""html"",""value"":""Código_CNES: 2236338<br>Cod_IBGE: 4322533<br>Município: Vale do Sol<br>Região_da: 28<br>CRS: 13 CRS<br>Logradouro: RUA LINDOLFO MACHADO<br>Número_do: 36<br>Bairro: CENTRO<br>Latitude: -29.604891<br>Longitude: -52.687756<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2236338.0,4322533.0,Vale do Sol,28.0,13 CRS,RUA LINDOLFO MACHADO,36.0,CENTRO,-29.604891,-52.687756,Nao
ASSOCIACAO CRUZEIRAS DE SAO FRANCISCO,"{""@type"":""html"",""value"":""Código_CNES: 2252023<br>Cod_IBGE: 4302402<br>Município: Bom Retiro do Sul<br>Região_da: 30<br>CRS: 16 CRS<br>Logradouro: RUA ANTONIO MORAES VIEGAS<br>Número_do: 133<br>Bairro: CENTRO<br>Latitude: -29.603367<br>Longitude: -51.940664<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2252023.0,4302402.0,Bom Retiro do Sul,30.0,16 CRS,RUA ANTONIO MORAES VIEGAS,133.0,CENTRO,-29.603367,-51.940664,Nao
ASSOCIACAO CONGREGACAO DE SANTA CATARINA,"{""@type"":""html"",""value"":""Código_CNES: 2232189<br>Cod_IBGE: 4310801<br>Município: Ivoti<br>Região_da: 7<br>CRS: 01 CRS<br>Logradouro: AV PRESIDENTE LUCENA<br>Número_do: 3598<br>Bairro: CENTRO<br>Latitude: -29.591931<br>Longitude: -51.160288<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2232189.0,4310801.0,Ivoti,7.0,01 CRS,AV PRESIDENTE LUCENA,3598.0,CENTRO,-29.591931,-51.160288,Nao
ASSOCIACAO CONGREGACAO DE SANTA CATARINA,"{""@type"":""html"",""value"":""Código_CNES: 2227908<br>Cod_IBGE: 4319505<br>Município: Sao Sebastião do Cai<br>Região_da: 8<br>CRS: 01 CRS<br>Logradouro: RUA MADRE REGINA PROTMANN<br>Número_do: 567<br>Bairro: CENTRO<br>Latitude: -29.588864<br>Longitude: -51.369389<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2227908.0,4319505.0,Sao Sebastião do Cai,8.0,01 CRS,RUA MADRE REGINA PROTMANN,567.0,CENTRO,-29.588864,-51.369389,Nao
INSTITUTO DE SAUDE E EDUCACAO VIDA,"{""@type"":""html"",""value"":""Código_CNES: 6844138<br>Cod_IBGE: 4306403<br>Município: Dois Irmaos<br>Região_da: 7<br>CRS: 01 CRS<br>Logradouro: AV SAO MIGUEL<br>Número_do: 482<br>Bairro: CENTRO<br>Latitude: -29.588514<br>Longitude: -51.087932<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,6844138.0,4306403.0,Dois Irmaos,7.0,01 CRS,AV SAO MIGUEL,482.0,CENTRO,-29.588514,-51.087932,Nao
FUNDACAO DR HOMERO LIMA MENEZES,"{""@type"":""html"",""value"":""Código_CNES: 6679765<br>Cod_IBGE: 4306403<br>Município: Dois Irmaos<br>Região_da: 7<br>CRS: 01 CRS<br>Logradouro: AV SAO MIGUEL<br>Número_do: 482<br>Bairro: CENTRO<br>Latitude: -29.5884666<br>Longitude: -51.0880037<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,6679765.0,4306403.0,Dois Irmaos,7.0,01 CRS,AV SAO MIGUEL,482.0,CENTRO,-29.5884666,-51.0880037,Nao
DOCTOR CLIN OPERADORA DE PLANOS DE SAUDE LTDA,"{""@type"":""html"",""value"":""Código_CNES: 6187412<br>Cod_IBGE: 4306403<br>Município: Dois Irmaos<br>Região_da: 7<br>CRS: 01 CRS<br>Logradouro: AV SAO MIGUEL<br>Número_do: 482<br>Bairro: CENTRO<br>Latitude: -29.5884666<br>Longitude: -51.0880037<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,6187412.0,4306403.0,Dois Irmaos,7.0,01 CRS,AV SAO MIGUEL,482.0,CENTRO,-29.5884666,-51.0880037,Nao
HOSPITAL DE CARIDADE SAO ROQUE,"{""@type"":""html"",""value"":""Código_CNES: 2244101<br>Cod_IBGE: 4308003<br>Município: Faxinal do Soturno<br>Região_da: 1<br>CRS: 04 CRS<br>Logradouro: RUA DONA CECI LEITE COSTA<br>Número_do: 1266<br>Bairro: CENTRO<br>Latitude: -29.576934<br>Longitude: -53.438927<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2244101.0,4308003.0,Faxinal do Soturno,1.0,04 CRS,RUA DONA CECI LEITE COSTA,1266.0,CENTRO,-29.576934,-53.438927,Nao
ASSOCIACAO BENEFICENTE DE IGREJINHA,"{""@type"":""html"",""value"":""Código_CNES: 2227665<br>Cod_IBGE: 4310108<br>Município: Igrejinha<br>Região_da: 6<br>CRS: 01 CRS<br>Logradouro: RUA DR EDMUNDO LAUFFER<br>Número_do: 351<br>Bairro: BOM PASTOR<br>Latitude: -29.572503<br>Longitude: -50.801169<br>M_IPH_UFRGS: Nao""}",#icon-1807-01579B,1,#01579b,1,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,2227665.0,4310108.0,Igrejinha,6.0,01 CRS,RUA DR EDMUNDO LAUFFER,351.0,BOM PASTOR,-29.572503,-50.801169,Nao
